CustomerID,Recency,Monetary,Cluster
C7739535,81,60.0,0
C7837070,81,7.59,0
C7435760,81,73.0,0
C7639913,81,30.0,0
C2876344,82,19.0,0
C8328966,82,39.0,0
C1742270,82,118.0,0
C2915652,82,50.0,0
C8615949,82,30.0,0
C6552173,82,50.0,0
C3232829,82,50.0,0
C9010344,82,130.0,0
C5488677,82,30.0,0
C5218845,82,48.0,0
C7112690,82,110.0,0
C8141937,82,109.0,0
C2133861,82,88.0,0
C1342819,82,129.0,0
C5910747,77,50.0,0
C2628678,77,30.0,0
C7277824,77,100.0,0
C4639347,77,100.0,0
C5325287,77,100.0,0
C7526951,77,10.44,0
C1324089,77,79.0,0
C6223115,77,66.0,0
C5315561,77,50.0,0
C3837970,77,1.0,0
C1914317,78,149.0,0
C6730657,78,130.0,0
C2037988,78,5.0,0
C1526579,78,100.0,0
C6667947,77,48.0,0
C3030982,77,27.0,0
C2947433,77,22.51,0
C7419358,78,147.0,0
C8820340,78,100.0,0
C5223460,80,50.0,0
C4634772,80,100.0,0
C6562123,80,77.0,0
C1930892,80,10.0,0
C8512535,80,100.0,0
C9018351,80,100.0,0
C1629813,80,136.0,0
C3331336,80,33.77,0
C5726252,80,150.0,0
C6459823,81,60.0,0
C7637226,81,40.0,0
C7421767,81,135.0,0
C1340524,81,60.0,0
C6639861,81,30.0,0
C1943953,81,100.0,0
C3525960,81,100.0,0
C2349218,81,115.0,0
C5534050,81,102.0,0
C5442747,81,109.0,0
C7021782,81,24.0,0
C3217785,81,10.0,0
C4837284,82,53.0,0
C4821290,81,83.0,0
C6913142,82,147.0,0
C4420570,81,85.0,0
C7622149,82,150.0,0
C4938053,82,50.0,0
C3319569,82,30.0,0
C2721345,82,152.0,0
C8537214,82,60.0,0
C3727188,82,147.0,0
C3640077,82,140.0,0
C7976064,82,20.0,0
C5028369,77,100.0,0
C5126091,77,100.0,0
C2647132,82,100.0,0
C8922835,77,64.0,0
C7441433,82,1.0,0
C4340738,82,100.0,0
C7420840,82,100.0,0
C8342147,82,30.0,0
C3317461,82,1.0,0
C1544123,82,109.91,0
C1350989,77,98.0,0
C6326360,77,46.67,0
C2116919,77,100.0,0
C2146742,77,27.0,0
C1245638,77,57.5,0
C3379786,77,81.0,0
C2781568,77,50.0,0
C2028487,77,101.15,0
C7739720,77,14.99,0
C7531039,77,50.0,0
C4343126,77,100.0,0
C2398822,78,160.0,0
C2118440,77,50.0,0
C3240976,78,30.0,0
C4725828,78,50.0,0
C4427953,78,50.0,0
C7512157,78,100.0,0
C6637047,78,145.0,0
C7127911,62,50.0,0
C5520378,80,35.0,0
C3412577,80,20.0,0
C7731065,80,40.0,0
C1142523,80,50.0,0
C7165784,80,21.0,0
C6710151,80,100.0,0
C2419583,80,50.0,0
C1015646,80,100.0,0
C2636632,80,100.0,0
C7415841,80,49.0,0
C5014128,80,20.0,0
C7173681,80,130.0,0
C4335291,80,150.0,0
C4239266,80,135.0,0
C5839311,80,105.0,0
C7015014,80,118.0,0
C7572457,80,61.0,0
C6926850,80,71.1,0
C3050634,81,139.24,0
C4713335,81,121.66,0
C5921451,81,35.0,0
C5468355,81,100.0,0
C4626672,81,120.0,0
C2530014,81,100.0,0
C3632415,82,105.0,0
C1518213,81,100.0,0
C7526814,82,50.0,0
C2142023,82,120.0,0
C8696544,82,28.0,0
C1018974,81,140.0,0
C7926881,82,100.0,0
C2116092,82,109.0,0
C5731277,82,22.0,0
C1841362,82,46.0,0
C5553976,82,1.0,0
C2013623,82,14.9,0
C6510843,82,100.0,0
C4416417,82,116.0,0
C6115451,77,30.0,0
C5336420,77,160.0,0
C5657840,77,40.66,0
C4779462,77,112.5,0
C5935674,77,100.0,0
C4633855,77,30.0,0
C3037944,77,50.0,0
C6141860,77,148.0,0
C8011374,78,111.0,0
C8623070,78,50.0,0
C8339788,77,20.0,0
C8830352,78,50.0,0
C1038077,78,4.0,0
C7243372,78,51.0,0
C6836837,78,30.0,0
C5433411,78,150.0,0
C8225439,73,90.0,0
C3328725,80,1.99,0
C7884265,80,100.0,0
C4224263,80,100.0,0
C6617757,80,94.0,0
C8011613,80,30.0,0
C3838077,80,30.0,0
C3146243,81,100.0,0
C7916252,81,30.0,0
C5415771,81,26.0,0
C3941580,81,100.0,0
C6424083,81,49.0,0
C6731189,81,50.0,0
C8424147,81,30.0,0
C1427722,81,110.0,0
C4541972,81,69.0,0
C3230745,81,60.0,0
C8613357,81,110.0,0
C9036045,81,100.0,0
C6012760,81,50.0,0
C4236479,81,149.0,0
C4641578,81,100.0,0
C4027829,82,20.0,0
C6034072,82,50.0,0
C4436823,82,30.0,0
C7573070,82,136.0,0
C1027382,82,147.0,0
C2121962,82,80.0,0
C7635184,82,0.0,0
C4817711,82,49.0,0
C7215021,82,21.0,0
C7030432,82,30.0,0
C3642913,82,150.0,0
C7227769,77,110.0,0
C5317147,82,115.47,0
C3539619,82,97.0,0
C2827931,82,50.0,0
C4936676,77,33.0,0
C1031278,77,0.0,0
C5539622,77,50.0,0
C4769643,77,20.0,0
C7620645,77,58.0,0
C1820442,77,26.0,0
C6429463,77,153.23,0
C8578060,77,135.0,0
C7921168,77,60.0,0
C2322229,77,50.0,0
C5536948,77,125.0,0
C7413282,77,100.0,0
C6010775,77,79.88,0
C6924692,77,138.0,0
C5624423,77,1.0,0
C4913329,78,130.0,0
C5538628,78,50.0,0
C7426122,78,12.07,0
C3547074,78,50.0,0
C9036867,78,100.0,0
C4118871,80,45.0,0
C3136721,80,10.0,0
C7165040,80,80.0,0
C7624941,80,120.0,0
C1420019,80,55.6,0
C7726943,80,82.0,0
C2112464,80,150.0,0
C2428521,80,50.0,0
C8015412,80,53.0,0
C6136930,80,150.0,0
C8525050,80,60.0,0
C7332133,81,147.0,0
C7316923,81,30.0,0
C4525261,81,50.0,0
C8442190,81,69.0,0
C3545220,81,30.0,0
C6238436,81,115.0,0
C3328527,81,147.0,0
C8859125,81,100.0,0
C3034660,81,68.0,0
C8918765,81,100.0,0
C3042888,81,100.0,0
C6430857,81,61.84,0
C7924542,82,100.0,0
C3325342,82,115.0,0
C1726891,81,77.0,0
C3940354,82,150.0,0
C4517066,82,100.0,0
C7417161,82,35.0,0
C6669860,82,10.0,0
C4352661,77,129.0,0
C1829789,82,1.0,0
C2395051,82,110.0,0
C1941941,82,139.0,0
C5936555,77,70.0,0
C8235859,77,94.0,0
C6721276,77,50.0,0
C5155213,77,111.67,0
C1424830,77,50.0,0
C4027416,77,50.0,0
C7138789,77,50.0,0
C3923355,77,60.0,0
C2680942,77,30.0,0
C7181530,77,50.0,0
C6242041,77,50.0,0
C2220191,77,60.0,0
C6623079,77,161.34,0
C3928849,77,100.0,0
C8135324,77,2.0,0
C2711685,77,100.0,0
C4938578,77,55.0,0
C1325470,77,10.0,0
C6016817,78,25.0,0
C3018290,77,150.0,0
C7537370,77,1.0,0
C3225028,77,20.0,0
C7121127,78,30.0,0
C5540672,78,100.0,0
C1429177,78,146.0,0
C1573266,78,0.0,0
C1335482,78,101.0,0
C3627658,80,98.0,0
C5017965,80,20.0,0
C5123237,80,58.5,0
C5382146,80,10.0,0
C3736984,80,104.0,0
C7136928,80,23.83,0
C2926868,80,50.0,0
C1342225,80,50.0,0
C6841077,80,50.0,0
C3565411,80,50.0,0
C2729141,80,30.0,0
C8742618,80,100.0,0
C2140943,80,50.0,0
C5325582,80,105.44,0
C6328740,80,84.0,0
C7365777,80,59.0,0
C1816487,80,117.0,0
C5337527,80,32.0,0
C6030475,80,95.0,0
C6716857,81,100.0,0
C1140612,81,20.0,0
C7262126,81,44.0,0
C2727784,81,110.0,0
C3040161,81,150.0,0
C1437172,82,30.0,0
C1229563,82,100.0,0
C3536325,82,128.09,0
C1568879,82,110.0,0
C4921986,82,90.0,0
C1516139,82,50.0,0
C6225359,82,40.01,0
C1516489,82,99.0,0
C8226324,77,44.0,0
C9040733,82,120.0,0
C6746144,82,125.0,0
C3835176,82,45.0,0
C8035212,82,100.0,0
C1532456,82,113.0,0
C2017329,77,98.0,0
C1135180,77,122.0,0
C7122217,77,50.0,0
C7026291,77,150.0,0
C4911235,77,55.0,0
C6838485,77,50.0,0
C6524852,77,33.77,0
C7729635,77,50.0,0
C3423146,78,106.0,0
C6028915,78,16.0,0
C5225369,78,39.0,0
C1947749,80,100.0,0
C2327439,80,21.0,0
C1415735,80,30.0,0
C9052017,80,20.0,0
C1679447,80,117.7,0
C4726484,80,37.0,0
C3510771,80,130.0,0
C7524318,80,50.0,0
C4429316,80,7.0,0
C1536292,80,142.0,0
C6436073,81,92.0,0
C7636953,81,70.0,0
C8028220,81,100.0,0
C2122754,81,50.0,0
C3411879,81,25.0,0
C8662228,81,45.0,0
C4269156,81,87.0,0
C5935735,81,50.0,0
C6425989,81,120.0,0
C1516887,81,124.0,0
C2350463,81,9.99,0
C8434347,82,100.0,0
C4017132,82,150.79,0
C7629561,82,70.0,0
C7366112,81,1.0,0
C5814770,82,100.0,0
C5192935,82,70.0,0
C4911224,82,149.0,0
C6227190,82,135.0,0
C6726929,82,30.0,0
C7838568,82,132.0,0
C4824288,82,100.0,0
C4818160,82,70.0,0
C7416048,82,12.0,0
C2617346,82,40.0,0
C2249861,82,20.0,0
C4911929,77,50.0,0
C6926084,82,120.0,0
C7293382,82,100.0,0
C3222959,77,90.38,0
C5610730,77,50.0,0
C5254640,77,13.79,0
C5034984,77,50.0,0
C1836316,77,39.0,0
C1124227,77,150.0,0
C8513289,77,120.0,0
C1640246,77,140.0,0
C7217050,77,50.0,0
C5438840,77,90.0,0
C7341436,77,2.0,0
C6016944,77,100.0,0
C4437320,77,100.0,0
C5245751,77,30.0,0
C4621955,77,13.0,0
C8335220,77,105.0,0
C5118874,77,89.0,0
C7526313,77,1.63,0
C3140365,78,60.0,0
C7928766,77,123.0,0
C7320123,78,10.0,0
C6237336,78,8.17,0
C3137725,67,148.0,0
C3612817,80,100.0,0
C3091562,80,145.0,0
C6721716,80,100.0,0
C6845761,80,30.0,0
C5639547,80,49.0,0
C4022090,80,1.0,0
C7678817,80,150.0,0
C7019192,80,45.0,0
C2935545,80,100.0,0
C1137412,80,94.0,0
C1135339,80,40.0,0
C6986976,80,50.0,0
C7422386,80,140.0,0
C8214847,80,153.0,0
C8130316,80,30.0,0
C8520780,80,113.36,0
C1619840,81,100.0,0
C2129675,81,20.0,0
C4551958,81,64.11,0
C8914823,81,77.91,0
C4571243,81,131.0,0
C2929618,81,30.0,0
C1316621,81,60.0,0
C5635883,81,101.0,0
C7036467,81,0.0,0
C2311936,81,100.0,0
C3522151,82,100.0,0
C2110980,81,66.0,0
C7534845,82,28.0,0
C7941985,81,0.66,0
C2932435,82,50.0,0
C3521650,81,150.0,0
C4726986,82,44.0,0
C1934959,81,153.0,0
C3619946,81,43.0,0
C3842119,82,100.0,0
C8321476,82,82.3,0
C8013430,82,85.0,0
C7257176,82,20.0,0
C5145264,82,69.0,0
C1124781,82,108.0,0
C6123311,82,100.0,0
C4150438,82,9.99,0
C3221617,77,80.0,0
C4034257,82,100.0,0
C8172549,82,113.0,0
C4036655,82,100.0,0
C2414122,77,150.0,0
C6722488,82,60.0,0
C8716280,77,50.0,0
C6946438,77,60.0,0
C5012611,77,20.0,0
C6928945,77,63.13,0
C3730615,77,105.0,0
C6325665,77,63.5,0
C8834426,77,14.0,0
C5428727,78,100.0,0
C2728023,78,105.0,0
C1633292,78,137.0,0
C6712085,78,62.0,0
C4138629,75,150.0,0
C4072871,80,2.0,0
C5236019,80,128.0,0
C7862779,80,100.0,0
C6628836,80,65.0,0
C5488427,80,99.0,0
C2713840,80,5.0,0
C5885639,80,142.0,0
C7236513,80,25.0,0
C6230626,80,13.0,0
C7625429,81,34.0,0
C5738641,81,50.0,0
C8620855,81,100.0,0
C5176131,81,45.0,0
C7513045,81,135.0,0
C4337082,81,7.59,0
C1814276,82,148.0,0
C4428369,81,76.0,0
C6936781,82,37.0,0
C5735739,82,99.0,0
C1130736,82,73.0,0
C1931347,82,100.0,0
C6913782,82,100.0,0
C8333976,77,30.0,0
C6278725,82,60.0,0
C8436958,77,70.0,0
C8724113,82,100.0,0
C5332454,82,60.0,0
C4221040,77,99.0,0
C6826090,77,155.0,0
C2516637,77,49.0,0
C3320871,77,100.0,0
C4718991,77,30.0,0
C4541555,77,50.0,0
C1088375,77,56.0,0
C5280563,77,53.0,0
C8611922,77,50.0,0
C2521138,77,1.0,0
C1076244,77,103.19,0
C3710170,77,160.0,0
C5130338,78,137.0,0
C8631531,77,47.5,0
C6060976,77,27.0,0
C8457816,77,145.0,0
C7537183,77,64.0,0
C1227618,78,50.0,0
C7632383,78,150.0,0
C3837940,78,16.0,0
C4019440,78,23.0,0
C2936517,79,35.0,0
C6210668,68,140.0,0
C2312889,80,20.0,0
C1713460,80,120.0,0
C3044765,80,95.0,0
C3424517,80,50.0,0
C9016021,80,60.0,0
C8415191,80,117.0,0
C4325015,80,30.07,0
C6127272,80,36.62,0
C4341557,80,16.0,0
C3414321,80,11.0,0
C4247221,80,5.0,0
C1894547,80,100.0,0
C7560842,80,100.0,0
C8513649,80,105.0,0
C3614859,80,76.0,0
C4190569,80,100.0,0
C8531764,80,150.0,0
C5628846,80,110.0,0
C5769761,81,100.0,0
C3833392,81,30.0,0
C2318320,81,150.0,0
C5142018,81,108.0,0
C6113662,81,100.0,0
C3430824,81,89.0,0
C2266211,81,24.0,0
C1038112,82,39.0,0
C6218628,81,100.0,0
C8814486,82,90.0,0
C7253443,81,50.0,0
C4831358,82,30.0,0
C1322977,82,50.0,0
C3432135,82,151.0,0
C2140824,82,20.0,0
C1340377,82,51.0,0
C8931846,82,100.0,0
C8218040,82,100.0,0
C8018978,82,147.0,0
C2142525,82,55.0,0
C2442444,77,128.0,0
C1045740,77,50.0,0
C3775129,77,100.0,0
C3675575,77,101.0,0
C2034581,77,66.0,0
C7072737,77,136.0,0
C1626481,77,25.73,0
C2763289,77,110.0,0
C7242927,77,10.0,0
C2921571,78,50.0,0
C8739948,78,10.0,0
C6324674,74,70.0,0
C4023754,71,100.0,0
C3835368,80,150.0,0
C6711666,80,50.0,0
C6517273,80,50.0,0
C7314917,80,100.0,0
C3741545,80,113.0,0
C2973653,80,1.0,0
C3512730,80,149.0,0
C1824070,80,27.0,0
C3110131,80,100.0,0
C2637474,80,60.0,0
C1341244,80,100.0,0
C5116777,80,21.22,0
C3336090,80,65.0,0
C5732638,81,50.0,0
C7818857,81,100.0,0
C4524820,81,150.0,0
C4137841,81,150.0,0
C6715539,81,114.0,0
C4776438,81,1.0,0
C3234862,81,150.0,0
C8228592,81,127.0,0
C7537090,81,1.0,0
C8638445,81,131.0,0
C7410932,81,108.95,0
C1375231,81,100.0,0
C3916062,81,102.0,0
C5121916,81,100.0,0
C5228714,82,145.0,0
C5419770,82,10.0,0
C3660186,82,60.0,0
C8833369,81,50.0,0
C3236076,81,10.0,0
C3233526,82,10.0,0
C5412553,82,29.67,0
C8520135,82,45.0,0
C7511248,82,38.0,0
C6588287,82,49.0,0
C3330341,82,20.0,0
C5527572,82,50.0,0
C4312978,82,150.0,0
C7832038,82,50.0,0
C1724276,82,28.0,0
C7664532,77,25.0,0
C1039711,82,110.0,0
C8435837,77,48.0,0
C4790849,82,80.0,0
C5942632,77,100.0,0
C4071637,77,50.0,0
C4320960,77,50.0,0
C7421141,77,60.0,0
C3311957,77,93.0,0
C3712267,77,30.0,0
C5418422,77,50.0,0
C2036058,77,143.0,0
C4863858,77,80.0,0
C6416275,77,97.97,0
C3311145,77,50.0,0
C6895876,77,49.0,0
C6727270,78,115.0,0
C2241773,78,100.0,0
C4139053,78,95.0,0
C4887555,78,100.0,0
C5914258,78,148.0,0
C1714183,77,130.0,0
C5135030,78,100.0,0
C2687949,78,1.0,0
C8913828,80,60.0,0
C1572878,80,2.0,0
C5821867,80,100.0,0
C7017129,80,48.0,0
C8035275,80,21.0,0
C4716364,80,100.0,0
C3934089,80,51.0,0
C7825242,80,50.0,0
C6733514,80,104.64,0
C6612058,81,100.0,0
C6419427,81,25.0,0
C1113116,81,29.0,0
C6447260,81,60.0,0
C3495522,81,1.0,0
C5619659,81,100.0,0
C2134959,81,110.0,0
C7742176,81,103.0,0
C3545742,81,57.0,0
C2739220,82,10.0,0
C8128091,82,95.0,0
C4728791,82,145.0,0
C7119270,82,100.0,0
C6211180,82,100.0,0
C2228485,82,50.0,0
C4461276,82,1.0,0
C4035490,82,130.0,0
C7717327,82,92.0,0
C5817569,82,1.89,0
C4995124,82,50.0,0
C7234027,77,49.0,0
C1720525,77,160.0,0
C7827041,77,95.0,0
C3934233,77,157.0,0
C1112191,77,104.0,0
C8034074,77,90.0,0
C5030641,77,25.0,0
C7723764,78,3.72,0
C4418691,78,40.0,0
C7136070,77,100.0,0
C8119535,78,10.0,0
C3328719,78,50.0,0
C4794566,78,90.0,0
C1042661,78,1.0,0
C1040456,80,149.0,0
C1742144,80,17.0,0
C6121748,80,74.97,0
C2029272,80,50.0,0
C6126756,80,115.0,0
C5237692,80,50.0,0
C1738457,80,64.0,0
C1011590,80,30.0,0
C1811787,80,121.21,0
C5122475,80,78.0,0
C4011076,80,150.0,0
C1434130,80,100.0,0
C7438635,80,30.0,0
C6217535,81,30.0,0
C4737289,81,41.0,0
C5822069,81,16.0,0
C1911019,81,29.0,0
C6918489,81,117.0,0
C1029574,81,26.0,0
C7425715,81,1.0,0
C1524155,81,100.0,0
C6729131,81,111.0,0
C3753389,82,150.18,0
C8072847,81,2.0,0
C6824727,81,50.0,0
C7630653,81,130.0,0
C1067043,81,65.0,0
C6040332,82,150.0,0
C5342344,82,50.0,0
C3393936,82,48.0,0
C7442273,82,30.0,0
C3615857,82,15.0,0
C7935916,82,100.0,0
C1010241,82,22.0,0
C2126825,82,96.0,0
C5311051,82,25.0,0
C4815186,82,110.0,0
C8935092,82,55.0,0
C6039936,77,150.0,0
C5765618,82,51.0,0
C1011252,82,20.0,0
C1023767,82,120.0,0
C2526069,77,69.0,0
C1741985,82,101.15,0
C4884033,77,50.0,0
C4614227,77,110.0,0
C1438437,77,100.0,0
C2737438,77,30.0,0
C4623433,77,100.0,0
C3530026,77,100.0,0
C6567816,77,154.4,0
C2616489,77,50.0,0
C3725767,77,60.0,0
C3725870,77,35.0,0
C8434666,77,50.0,0
C4835358,77,20.0,0
C7623976,77,105.0,0
C4325720,78,25.0,0
C5610390,78,78.0,0
C4734086,77,20.0,0
C5618952,77,103.0,0
C5016349,77,56.0,0
C1035033,77,100.0,0
C1595157,78,90.0,0
C2940637,77,100.0,0
C8712964,78,14.75,0
C3314783,78,50.0,0
C7714272,78,23.0,0
C7137846,78,150.0,0
C4636660,78,50.0,0
C5718581,80,100.0,0
C7726821,80,150.0,0
C3721516,80,130.0,0
C7734723,80,110.55,0
C7216920,80,50.0,0
C3928480,80,50.0,0
C3442622,80,99.0,0
C5126273,80,50.0,0
C8652176,80,100.0,0
C2023415,80,30.0,0
C1111514,80,50.0,0
C6317471,80,50.0,0
C5211387,80,100.0,0
C5510638,80,30.0,0
C7933978,81,130.0,0
C2472271,81,61.0,0
C3027422,81,55.0,0
C6067843,81,124.0,0
C6123460,81,100.0,0
C5472172,81,30.0,0
C3841666,81,20.0,0
C8914751,81,29.0,0
C6224914,81,120.0,0
C3716850,81,43.0,0
C3845771,82,10.0,0
C1731773,82,30.0,0
C5634349,82,25.0,0
C7096761,82,147.0,0
C5368428,82,135.0,0
C2638718,82,143.0,0
C1519862,82,100.0,0
C4718070,82,100.0,0
C3928622,82,50.0,0
C6920459,82,30.0,0
C4124232,82,13.0,0
C7042112,82,8.0,0
C8717743,77,20.0,0
C1855838,82,50.0,0
C4230070,77,100.0,0
C2031678,77,100.0,0
C4125137,77,20.0,0
C7410813,77,100.0,0
C3316851,77,52.0,0
C7833422,77,150.0,0
C4041613,77,33.77,0
C4830157,77,50.0,0
C4631371,77,56.0,0
C3134656,77,37.0,0
C1186624,77,146.0,0
C4329126,77,30.0,0
C7737921,77,78.0,0
C7238992,77,35.0,0
C6816480,77,38.0,0
C8118070,77,10.0,0
C8125024,78,20.0,0
C4013461,78,93.0,0
C6334723,77,100.0,0
C2630880,77,1.0,0
C1590740,78,27.53,0
C7243382,78,100.0,0
C4123775,78,50.0,0
C2757117,78,60.0,0
C6734470,80,100.0,0
C7129715,80,100.0,0
C5820413,80,147.0,0
C6331746,80,89.0,0
C8373132,80,69.0,0
C6242670,80,5.48,0
C2636137,80,25.0,0
C4364653,80,150.0,0
C1023615,80,100.0,0
C9072882,80,2.0,0
C7212050,80,38.0,0
C3268247,80,67.0,0
C3322518,80,97.0,0
C4814963,80,20.0,0
C1297190,80,150.0,0
C1015334,80,100.0,0
C3412837,80,66.27,0
C4045738,81,21.0,0
C4531890,81,100.0,0
C3138927,81,60.0,0
C7715749,81,50.0,0
C7161428,81,145.0,0
C8228580,81,23.0,0
C7120247,81,100.0,0
C4429281,82,30.0,0
C7012485,81,50.0,0
C7825254,82,50.0,0
C1436387,82,141.0,0
C6936988,82,93.0,0
C2028077,82,80.0,0
C8654755,82,60.0,0
C1718283,82,25.0,0
C7622313,82,113.0,0
C3780887,82,100.0,0
C7727273,82,120.0,0
C7029140,77,126.5,0
C6814175,82,12.0,0
C8335736,77,20.0,0
C1535118,77,30.0,0
C5223059,77,100.0,0
C2227246,77,0.95,0
C1995476,77,1.0,0
C7739123,77,34.0,0
C1246434,77,60.0,0
