CustomerID,Recency,Monetary,Cluster
C3819321,77,198.0,1
C6624434,78,455.0,1
C3630172,77,484.0,1
C9024913,77,851.0,1
C2686515,77,500.0,1
C4488622,78,775.0,1
C6327276,77,600.0,1
C6836833,77,833.0,1
C4211834,77,2775.0,1
C7514562,78,1010.0,1
C9041918,78,292.0,1
C5625784,77,180.0,1
C2913049,78,1512.75,1
C4350728,77,1000.0,1
C4549651,77,1960.0,1
C2423344,77,199.0,1
C1618150,78,273.0,1
C1421312,78,2044.0,1
C5021821,77,270.0,1
C7013189,78,877.0,1
C7930461,78,2862.0,1
C5115321,78,491.0,1
C6122939,78,401.0,1
C4426789,78,1627.0,1
C6624630,78,460.0,1
C2440683,76,440.0,1
C4311189,80,500.0,1
C6022360,80,205.0,1
C6927818,80,250.0,1
C5738026,80,2770.0,1
C7542964,80,911.0,1
C5521549,80,732.0,1
C5341882,80,1000.0,1
C4424011,80,1181.0,1
C7435680,80,300.0,1
C8442666,80,197.36,1
C7126718,80,2500.0,1
C5927186,80,447.0,1
C5537489,80,158.0,1
C1775071,80,1425.0,1
C5524626,80,250.0,1
C3532715,80,598.0,1
C8316050,80,274.1,1
C8437332,80,1500.0,1
C6042070,80,508.0,1
C2431643,80,2208.0,1
C4020983,80,252.0,1
C7747629,80,861.0,1
C8983281,80,745.0,1
C6593614,80,700.0,1
C3816760,80,273.0,1
C4940846,80,250.0,1
C5439615,80,574.0,1
C4445151,80,208.51,1
C8624270,80,257.0,1
C7516334,80,1200.0,1
C3016260,80,500.0,1
C3818346,80,724.0,1
C8333375,80,2750.0,1
C5934415,80,1110.0,1
C6715950,80,190.0,1
C6115240,81,800.0,1
C7534331,81,754.0,1
C7324768,80,2200.0,1
C3115372,81,2000.0,1
C5530732,81,500.0,1
C7098323,81,1188.0,1
C6141987,81,1512.07,1
C2921171,81,454.1,1
C8829287,81,481.0,1
C5468171,81,999.0,1
C3934389,81,1208.0,1
C3219259,81,220.0,1
C3885543,81,1200.0,1
C6636311,81,378.0,1
C8125927,81,1000.0,1
C5939968,81,2588.0,1
C6822275,81,1054.0,1
C3141551,81,240.0,1
C6833038,81,339.0,1
C2919712,81,934.0,1
C6719281,81,1814.0,1
C4057375,81,432.0,1
C6627530,81,606.9,1
C4825781,81,273.0,1
C1238390,81,200.0,1
C7211014,81,300.0,1
C5224467,81,521.0,1
C4624827,81,2031.78,1
C5133222,81,487.0,1
C2122939,81,339.0,1
C8640535,81,700.0,1
C3128667,81,300.0,1
C1926543,81,210.0,1
C4510630,81,808.0,1
C5926492,81,580.0,1
C1020260,81,2117.0,1
C5338391,82,400.0,1
C6338627,82,1500.0,1
C4121387,81,324.0,1
C2426588,81,410.0,1
C5214572,81,308.0,1
C8212265,82,315.51,1
C6942558,81,297.0,1
C3138457,81,568.0,1
C4990587,81,1275.0,1
C4136289,82,300.0,1
C1851886,82,533.0,1
C3325166,82,240.0,1
C3115552,82,220.0,1
C2126651,82,1724.0,1
C2911286,82,500.0,1
C8140074,82,1500.0,1
C2052078,82,1660.0,1
C1721425,82,523.0,1
C2060827,82,280.0,1
C5114390,82,400.0,1
C7434073,82,750.0,1
C5713536,82,200.0,1
C2930056,82,1850.0,1
C8820864,82,1577.0,1
C3110263,82,1967.58,1
C2224188,82,200.0,1
C1530846,82,500.0,1
C7151629,82,799.0,1
C7840063,82,2305.0,1
C8828787,82,1000.0,1
C4419446,82,671.0,1
C9022376,82,265.0,1
C2696511,82,592.27,1
C6642279,82,295.0,1
C5426437,82,700.0,1
C5018468,82,1000.0,1
C6627689,82,1801.53,1
C2634979,82,179.0,1
C2935659,82,300.0,1
C2440127,77,2539.97,1
C7617370,82,606.9,1
C8217374,82,200.0,1
C6112216,77,855.0,1
C8617824,82,197.0,1
C1494278,77,1702.0,1
C7639540,82,296.25,1
C7415719,77,2577.77,1
C3316227,77,850.0,1
C2055791,77,374.69,1
C6883629,77,600.0,1
C1741870,77,2628.0,1
C6235221,77,448.0,1
C4228143,77,1008.0,1
C1925857,77,500.0,1
C2352425,77,460.0,1
C3926825,77,735.9,1
C1295590,77,598.0,1
C2935849,77,504.0,1
C8663250,77,340.0,1
C5621082,77,1650.0,1
C2981631,77,688.0,1
C1216721,77,197.0,1
C6455649,77,2263.0,1
C7178269,77,220.0,1
C2420416,77,250.0,1
C3224929,77,255.0,1
C4433983,77,499.0,1
C7841161,77,830.0,1
C1735229,77,1388.16,1
C3826686,77,401.0,1
C6224853,77,550.0,1
C3739912,77,500.0,1
C2127066,77,760.0,1
C4339364,77,708.0,1
C8527285,77,2370.81,1
C4127756,77,800.0,1
C4436115,77,1000.0,1
C3512025,77,1665.77,1
C3722492,77,622.0,1
C4997858,77,200.0,1
C5537521,77,750.0,1
C8618478,77,960.0,1
C2518190,77,500.0,1
C5535825,77,606.9,1
C5722271,77,715.29,1
C2286052,77,2049.0,1
C2239611,78,500.0,1
C1530527,77,600.0,1
C4211354,78,600.0,1
C4021259,78,2027.0,1
C2540448,78,500.0,1
C5820160,78,500.0,1
C7188864,78,200.0,1
C9040520,78,348.0,1
C5927252,78,249.0,1
C5310017,78,232.89,1
C5232732,77,2813.62,1
C1011359,74,955.0,1
C7448928,80,1500.0,1
C6122223,80,200.0,1
C8118930,80,200.0,1
C5079691,80,690.0,1
C8432553,80,1020.0,1
C1437660,80,200.0,1
C2765112,80,410.0,1
C8029662,80,430.0,1
C4130584,80,500.0,1
C1913757,80,1800.0,1
C1219134,80,220.35,1
C5366922,80,169.69,1
C6862728,80,200.0,1
C2430455,80,1000.0,1
C8520627,80,468.0,1
C5146461,80,1008.63,1
C4637052,80,229.0,1
C8014460,80,1732.0,1
C1431337,80,631.8,1
C5921827,80,200.0,1
C5555248,80,527.5,1
C7416819,80,250.0,1
C4361121,80,811.0,1
C7811872,80,318.0,1
C6590188,80,1709.0,1
C7915669,80,300.0,1
C2533244,80,2250.0,1
C8289346,80,218.0,1
C4112860,80,200.0,1
C6514712,80,1034.0,1
C6311289,81,285.0,1
C1316072,81,400.0,1
C9064192,81,1600.0,1
C2130650,81,518.53,1
C2634433,81,976.0,1
C4427752,81,380.0,1
C9034846,81,310.0,1
C7317591,81,2704.11,1
C8795823,81,168.0,1
C8332286,81,169.0,1
C2144125,81,1372.0,1
C6110366,81,349.0,1
C4927780,81,1323.0,1
C7417418,81,725.0,1
C8210153,81,300.0,1
C8614328,81,1750.0,1
C6231034,81,1032.0,1
C4615719,81,441.0,1
C8927978,81,259.0,1
C8130531,81,492.0,1
C6331986,81,500.0,1
C1639771,81,406.0,1
C9025541,81,825.0,1
C6212881,81,2090.0,1
C7225342,81,920.0,1
C2521489,81,500.0,1
C6734011,81,220.0,1
C1932351,81,606.9,1
C4310659,81,390.0,1
C3730439,81,875.0,1
C4833424,81,449.0,1
C7811385,81,781.0,1
C8229829,81,706.0,1
C1699515,81,1951.0,1
C7221661,82,248.0,1
C1098135,81,1170.0,1
C5932558,82,1650.0,1
C8821122,82,200.0,1
C6914265,81,398.0,1
C3920646,81,320.0,1
C2917482,81,535.0,1
C4136887,81,500.0,1
C6411526,81,1008.63,1
C7919711,82,908.0,1
C7736565,82,1196.0,1
C3363646,82,2000.0,1
C3230155,82,1250.0,1
C7216857,82,2000.0,1
C5432175,82,500.0,1
C6069520,82,1000.0,1
C8816868,82,2104.0,1
C2917586,82,1032.54,1
C5614518,82,1320.0,1
C4619524,82,199.0,1
C1534764,82,1730.94,1
C1979865,82,1320.0,1
C6917774,82,898.0,1
C6693418,82,606.9,1
C4114435,82,461.0,1
C3010874,82,1006.0,1
C3739851,82,1512.75,1
C6410259,82,936.0,1
C8118372,82,250.0,1
C4941438,82,1492.0,1
C1330835,82,671.0,1
C1037260,82,200.0,1
C8125018,82,280.0,1
C3956513,82,1225.0,1
C1737512,82,402.0,1
C2734511,82,240.0,1
C5737175,82,685.0,1
C4240681,82,299.0,1
C8241949,77,333.0,1
C7835675,77,1100.0,1
C4213154,77,420.0,1
C2522549,82,189.0,1
C3068822,77,1010.0,1
C4726461,77,2450.0,1
C5513952,82,1537.0,1
C8029329,82,1179.0,1
C7942538,82,1076.0,1
C3841184,77,2245.4,1
C8028962,77,2108.0,1
C5822531,77,200.0,1
C1910837,77,180.0,1
C9027769,77,867.0,1
C4427488,77,200.0,1
C4424617,77,840.0,1
C3269416,77,1367.0,1
C2911924,77,500.0,1
C3840891,77,1940.0,1
C3041519,77,354.0,1
C8128487,77,1888.0,1
C3991068,77,1936.0,1
C4522564,77,220.0,1
C1911153,77,875.0,1
C6831365,77,2700.0,1
C7097629,77,851.0,1
C5940171,77,376.0,1
C4427960,77,1600.0,1
C2616315,77,282.0,1
C2252186,77,1593.0,1
C3214292,77,293.66,1
C1961575,77,928.0,1
C8640557,77,380.0,1
C1275376,77,599.0,1
C6115440,77,1799.0,1
C6415512,77,1836.5,1
C5714044,77,310.0,1
C3548583,77,670.0,1
C2126823,77,417.92,1
C3549117,77,240.0,1
C8533018,77,530.09,1
C3128370,77,1980.0,1
C7723631,77,2000.0,1
C7176736,77,2639.0,1
C5937528,77,750.0,1
C1737416,77,800.0,1
C4635758,77,440.0,1
C4728727,77,1586.0,1
C1810078,77,718.0,1
C4197835,78,998.0,1
C5893671,77,2518.0,1
C4356889,77,1473.0,1
C5031987,77,280.0,1
C7829120,77,199.0,1
C5016823,77,212.0,1
C4530822,78,1500.0,1
C5423431,77,2175.42,1
C8734750,77,480.0,1
C5223981,77,2625.0,1
C4231687,78,600.0,1
C5010521,77,1128.0,1
C6839044,78,1256.0,1
C8920734,77,395.0,1
C1019881,78,200.0,1
C7516324,78,200.0,1
C4541145,78,1675.0,1
C3819865,78,799.01,1
C3712059,78,300.0,1
C5540625,78,475.0,1
C3952558,78,1500.0,1
C1938317,64,200.0,1
C6732441,80,160.0,1
C2931011,80,1000.0,1
C2630146,80,500.0,1
C3941189,80,1793.0,1
C3935891,80,230.0,1
C7114563,80,305.0,1
C4132536,80,300.0,1
C5631739,80,995.43,1
C6422761,80,1512.75,1
C4018929,80,1000.0,1
C2539817,80,802.0,1
C8517252,80,990.0,1
C6446088,80,1584.0,1
C8237850,80,500.0,1
C3727115,80,360.0,1
C2439535,80,640.0,1
C3423621,80,2209.78,1
C7728780,80,346.0,1
C3328586,80,1390.0,1
C2031346,80,490.0,1
C5135990,80,1004.0,1
C3520162,80,435.0,1
C5358257,80,175.0,1
C2321522,80,263.0,1
C7230879,80,1971.0,1
C1229674,80,1796.0,1
C3315052,80,890.0,1
C1213362,80,1500.0,1
C6227469,80,240.0,1
C8641830,80,680.0,1
C1435439,80,213.0,1
C8127249,80,1972.0,1
C1841065,80,270.0,1
C7313040,80,200.0,1
C4241870,80,1716.38,1
C1616461,80,407.0,1
C1742247,80,2163.4,1
C1635650,80,620.0,1
C1622981,80,568.0,1
C6015889,80,244.6,1
C6325953,80,640.0,1
C5731770,80,190.0,1
C2921273,80,2583.05,1
C1939567,81,1000.0,1
C4014858,81,542.9,1
C3742075,81,506.0,1
C3738744,81,1600.0,1
C6415367,81,2000.0,1
C5411838,81,300.0,1
C2337311,81,1000.0,1
C6537130,81,240.0,1
C7438160,81,230.0,1
C5334755,81,200.0,1
C6521314,81,200.0,1
C1217668,81,735.0,1
C8745044,81,1250.0,1
C3427426,81,422.0,1
C2717117,81,475.0,1
C3727971,81,500.0,1
C8350588,81,500.0,1
C7215722,81,252.0,1
C5613879,81,705.0,1
C2611124,81,2849.64,1
C2631090,81,340.0,1
C8664738,81,2317.55,1
C5576181,81,2771.0,1
C7918469,81,1050.0,1
C7917119,81,303.0,1
C7835952,81,1115.0,1
C3117665,81,200.0,1
C1120355,81,2000.0,1
C1741528,81,365.0,1
C6838212,81,750.0,1
C5344477,81,310.0,1
C5412789,81,1500.0,1
C7040565,81,1544.0,1
C1637714,81,1801.0,1
C8024556,82,1500.0,1
C5020529,81,270.0,1
C3256743,81,280.0,1
C6037213,81,524.25,1
C6338480,81,465.0,1
C5539881,81,1571.0,1
C7248588,81,558.0,1
C3737957,82,645.0,1
C8928076,82,999.0,1
C4310277,81,800.0,1
C2311822,81,199.0,1
C8181958,81,649.89,1
C7278372,81,344.0,1
C3316120,81,1236.0,1
C7023936,82,1000.0,1
C8889275,82,250.0,1
C1560245,82,300.0,1
C8117143,82,210.35,1
C7623444,82,500.0,1
C7410260,82,200.0,1
C4246489,82,500.0,1
C3216457,82,1000.0,1
C3340144,82,175.0,1
C7726146,82,246.0,1
C6214487,82,237.45,1
C6913374,82,255.0,1
C2818946,82,200.0,1
C8137480,82,180.0,1
C1714723,82,2832.0,1
C7419948,82,2460.0,1
C6131060,82,677.0,1
C5038255,82,2000.0,1
C7432232,82,2075.9,1
C2530354,82,379.0,1
C2313545,82,2490.0,1
C5325470,82,1060.0,1
C2913452,82,279.33,1
C4798854,82,844.0,1
C2521873,82,604.0,1
C5526775,82,1308.0,1
C3533951,82,293.0,1
C3226986,82,300.0,1
C8037682,82,901.81,1
C5112770,82,336.0,1
C7839962,82,2199.0,1
C3424919,82,1706.0,1
C4419511,82,1801.0,1
C8417065,82,2051.5,1
C1115350,82,360.0,1
C1736391,82,300.0,1
C4223024,82,1594.0,1
C3510971,82,1000.0,1
C1940363,82,655.0,1
C4719233,77,1248.0,1
C5430952,77,374.0,1
C5834114,77,1172.0,1
C1938650,82,275.0,1
C1590911,82,711.0,1
C6319836,77,350.0,1
C6426143,77,409.0,1
C6430049,77,388.76,1
C5627330,77,1200.0,1
C1283146,77,500.0,1
C6710225,77,174.0,1
C6338915,77,1542.0,1
C5732542,77,1324.78,1
C8736242,77,500.0,1
C5544891,77,734.5,1
C2824683,77,780.0,1
C2828626,77,420.0,1
C5111571,77,471.15,1
C2411213,77,179.95,1
C5133553,77,810.0,1
C5625068,77,223.0,1
C8669854,77,1500.0,1
C6231279,77,255.0,1
C2511339,77,1500.0,1
C4212659,77,300.0,1
C8612812,77,583.32,1
C3632235,77,1700.0,1
C4356471,77,2280.0,1
C3014126,77,550.0,1
C2638929,77,1797.07,1
C4335974,77,2473.0,1
C1521691,77,400.0,1
C7821225,77,2210.5,1
C4827116,77,958.55,1
C9066077,77,2466.0,1
C8886535,77,2313.0,1
C8312889,77,170.0,1
C3631471,77,267.0,1
C2425229,77,1980.0,1
C5927813,77,280.0,1
C4812134,77,610.0,1
C3625826,77,800.0,1
C2842317,77,1583.0,1
C7148138,78,356.0,1
C2510654,77,650.0,1
C3790724,77,390.0,1
C8624646,77,2029.34,1
C8719386,77,165.0,1
C4729033,77,2299.0,1
C6662683,77,1120.0,1
C7332691,77,350.0,1
C1841746,77,169.0,1
C7216588,77,730.0,1
C5136881,78,1322.0,1
C8341947,77,623.0,1
C2157956,78,433.14,1
C7817458,77,1431.0,1
C2921776,78,361.0,1
C6923615,78,765.0,1
C7660233,78,300.0,1
C2217711,78,862.38,1
C8315514,78,2748.0,1
C3075977,78,560.0,1
C6377912,78,1450.0,1
C7829762,78,227.99,1
C1042488,70,1706.0,1
C2833539,80,600.0,1
C7039663,80,1041.0,1
C1617361,80,795.0,1
C4526457,80,238.0,1
C3963027,80,249.0,1
C5979649,80,447.0,1
C4286962,80,265.0,1
C8813637,80,375.0,1
C6917658,80,430.0,1
C8716284,80,769.0,1
C3724820,80,604.12,1
C8075885,80,800.0,1
C6634425,80,1035.0,1
C8620866,80,1285.0,1
C8631592,80,1363.86,1
C7240917,80,200.0,1
C3576681,80,2467.0,1
C3841746,80,514.33,1
C7034416,80,1258.0,1
C4135774,80,1829.0,1
C7532530,80,360.0,1
C5614669,80,750.0,1
C1976083,80,300.0,1
C3065139,80,1107.5,1
C5239220,80,2057.8,1
C5124556,80,667.2,1
C4026419,80,1122.0,1
C6621753,80,2371.0,1
C1126955,80,689.0,1
C5520791,80,1560.0,1
C4336190,80,2384.0,1
C4431935,80,1963.0,1
C7479154,80,422.0,1
C2276984,81,250.0,1
C3331259,81,338.0,1
C7730176,81,199.0,1
C2731733,81,200.0,1
C1224875,81,600.0,1
C6635764,81,273.84,1
C1540281,81,2358.0,1
C3021040,81,850.0,1
C7062189,81,700.0,1
C5136086,81,312.1,1
C1842256,81,249.0,1
C8190487,81,1846.6,1
C4132763,81,400.0,1
C2020436,81,1695.0,1
C1376372,81,457.61,1
C7665781,81,558.22,1
C5336267,81,197.0,1
C7835113,81,1100.0,1
C2025740,81,825.0,1
C8570339,81,503.0,1
C4291343,81,238.0,1
C1632850,82,517.0,1
C4210238,81,335.34,1
C5129064,81,285.0,1
C8032884,82,517.0,1
C5326628,82,210.0,1
C7525649,81,1889.0,1
C6813279,81,1325.0,1
C5323253,82,300.0,1
C8223434,81,500.0,1
C1134813,82,300.0,1
C3079842,82,2339.0,1
C8328454,82,1500.0,1
C3834845,82,200.0,1
C5763485,82,581.9,1
C9060737,82,600.11,1
C3832921,82,195.0,1
C9021644,82,460.0,1
C3233748,82,909.0,1
C4914514,82,2246.45,1
C4910528,82,934.3,1
C5071978,82,300.0,1
C2730424,82,637.52,1
C8220942,82,960.0,1
C5243053,82,470.0,1
C1339935,82,200.0,1
C3928618,82,1500.0,1
C5042078,82,281.0,1
C4520938,82,901.0,1
C2119762,82,1576.5,1
C2990988,82,1712.0,1
C2326453,82,305.0,1
C1929992,82,890.0,1
C1210658,82,500.0,1
C9070789,82,178.0,1
C3118065,82,1835.59,1
C2125113,82,400.0,1
C4410573,82,1999.0,1
C2925172,82,824.0,1
C5332628,77,900.0,1
C6485769,82,230.0,1
C8225321,82,1279.0,1
C1621717,82,209.0,1
C8934968,82,900.0,1
C7220341,82,1488.1,1
C1940728,82,300.0,1
C8824476,82,255.0,1
C1219874,77,300.0,1
C1526141,77,500.0,1
C8152118,77,350.0,1
C1164630,77,469.7,1
C7347779,77,2523.0,1
C2131591,77,587.04,1
C5244331,77,705.0,1
C3216740,77,787.0,1
C3145756,77,1249.6,1
C8411439,77,1598.0,1
C1827236,77,600.0,1
C1132512,77,987.0,1
C3422379,77,507.0,1
C2133590,77,250.0,1
C5414724,77,325.0,1
C5629690,77,350.0,1
C7232773,77,198.0,1
C1138316,77,373.0,1
C1730970,77,204.0,1
C6586590,77,288.0,1
C2326129,77,1215.0,1
C7733224,77,651.0,1
C3941931,77,1315.0,1
C2620071,77,399.0,1
C6726270,78,220.0,1
C4312717,77,1721.0,1
C8023081,77,1280.0,1
C4228054,77,2200.0,1
C6919161,78,500.0,1
C3895064,78,1278.0,1
C7539461,78,198.0,1
C2028821,77,500.0,1
C6619047,78,189.0,1
C1337370,77,1332.0,1
C8427374,77,1422.65,1
C5233628,78,1050.0,1
C1817621,77,1010.0,1
C3112435,78,712.0,1
C6333438,78,726.91,1
